age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,remediation_timestamp
44.0,Private,188436.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
60.0,Private,227468.0,Some-College,10.0,Widowed,Protective-Serv,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,183580.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Self-Emp-Not-Inc,50990.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
59.0,Private,384246.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Unknown,375313.0,Some-College,10.0,Never-Married,Unknown,Own-Child,Asian-Pac-Islander,Male,0,0.0,40,Philippines,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,93639.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,43,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,30289.0,12th,8.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Self-Emp-Inc,124950.0,Bachelors,13.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Self-Emp-Not-Inc,126675.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
21.0,Private,145964.0,12th,8.0,Never-Married,Farming-Fishing,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,State-Gov,345712.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Unknown,97474.0,Hs-Grad,9.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,180342.0,Bachelors,13.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,167087.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
65.0,Unknown,192825.0,7th-8th,4.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,318749.0,Assoc-Voc,11.0,Married-Civ-Spouse,Tech-Support,Wife,White,Female,0,0.0,35,Germany,<=50K,2025-03-31T22:02:17.000Z
27.0,Unknown,147638.0,Masters,14.0,Never-Married,Unknown,Not-In-Family,Other,Female,0,0.0,40,Japan,<=50K,2025-03-31T22:02:17.000Z
59.0,Federal-Gov,293971.0,Some-College,10.0,Married-Civ-Spouse,Tech-Support,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
32.0,Private,229566.0,Assoc-Voc,11.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
25.0,Private,242464.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,111067.0,Bachelors,13.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,80,United-States,>50K,2025-03-31T22:02:17.000Z
21.0,Unknown,155697.0,9th,5.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Local-Gov,106554.0,Bachelors,13.0,Divorced,Prof-Specialty,Unmarried,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
49.0,Private,23776.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Unknown,43909.0,Hs-Grad,9.0,Divorced,Unknown,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,105808.0,9th,5.0,Widowed,Transport-Moving,Unmarried,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Private,169995.0,Some-College,10.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,141388.0,11th,7.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Self-Emp-Not-Inc,241431.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Unknown,78374.0,Hs-Grad,9.0,Never-Married,Unknown,Other-Relative,Asian-Pac-Islander,Female,0,0.0,24,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Self-Emp-Not-Inc,158948.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,272411.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Unknown,263374.0,Assoc-Voc,11.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,40,Canada,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,190228.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,126060.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,391192.0,Assoc-Voc,11.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,214069.0,Hs-Grad,9.0,Separated,Farming-Fishing,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,118993.0,Some-College,10.0,Separated,Exec-Managerial,Unmarried,White,Female,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,245880.0,Hs-Grad,9.0,Never-Married,Other-Service,Other-Relative,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,174794.0,Bachelors,13.0,Separated,Prof-Specialty,Unmarried,White,Female,0,0.0,56,Germany,<=50K,2025-03-31T22:02:17.000Z
61.0,Local-Gov,153408.0,Masters,14.0,Divorced,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
34.0,Unknown,330301.0,7th-8th,4.0,Separated,Unknown,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,385278.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,Black,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Federal-Gov,38434.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Self-Emp-Not-Inc,111679.0,Some-College,10.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,168956.0,Some-College,10.0,Divorced,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,86143.0,Some-College,10.0,Never-Married,Other-Service,Other-Relative,Asian-Pac-Islander,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,99835.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
33.0,Private,263561.0,Hs-Grad,9.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,118536.0,9th,5.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Self-Emp-Inc,209691.0,Bachelors,13.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,50,Canada,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,123374.0,7th-8th,4.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,137225.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
29.0,Private,119359.0,Hs-Grad,9.0,Married-Civ-Spouse,Prof-Specialty,Wife,Asian-Pac-Islander,Female,0,0.0,10,China,>50K,2025-03-31T22:02:17.000Z
56.0,Private,134153.0,10th,6.0,Married-Civ-Spouse,Adm-Clerical,Husband,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,121124.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
22.0,Private,147655.0,Some-College,10.0,Never-Married,Tech-Support,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Private,165138.0,Some-College,10.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
24.0,Federal-Gov,312017.0,Some-College,10.0,Never-Married,Exec-Managerial,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,272950.0,Hs-Grad,9.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,259323.0,Hs-Grad,9.0,Divorced,Craft-Repair,Unmarried,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,119156.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,165881.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
23.0,State-Gov,136075.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,187465.0,11th,7.0,Divorced,Sales,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,328561.0,Assoc-Voc,11.0,Married-Civ-Spouse,Adm-Clerical,Other-Relative,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,350440.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Other-Relative,Asian-Pac-Islander,Male,0,0.0,40,Cambodia,>50K,2025-03-31T22:02:17.000Z
38.0,Self-Emp-Not-Inc,109133.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,70,United-States,>50K,2025-03-31T22:02:17.000Z
39.0,Private,86643.0,Some-College,10.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Federal-Gov,154521.0,Hs-Grad,9.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,44,United-States,>50K,2025-03-31T22:02:17.000Z
63.0,Private,45912.0,Hs-Grad,9.0,Widowed,Other-Service,Other-Relative,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,338033.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,State-Gov,158963.0,Masters,14.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,119964.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Other-Relative,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,193344.0,Some-College,10.0,Never-Married,Adm-Clerical,Unmarried,White,Female,0,0.0,40,Germany,<=50K,2025-03-31T22:02:17.000Z
29.0,Local-Gov,45554.0,Some-College,10.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,249716.0,Hs-Grad,9.0,Never-Married,Tech-Support,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,58985.0,Some-College,10.0,Married-Civ-Spouse,Prof-Specialty,Wife,White,Female,0,0.0,24,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,456367.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,117381.0,Some-College,10.0,Divorced,Transport-Moving,Not-In-Family,White,Male,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,226443.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,364342.0,Assoc-Voc,11.0,Never-Married,Sales,Not-In-Family,Black,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,101593.0,Bachelors,13.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,267471.0,12th,8.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,186849.0,11th,7.0,Divorced,Sales,Own-Child,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
65.0,Private,174603.0,5th-6th,3.0,Widowed,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,10,Italy,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,115040.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,44,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Self-Emp-Not-Inc,49595.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,80,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,127491.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,122272.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,143771.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
59.0,Private,91384.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,State-Gov,135874.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,172493.0,Some-College,10.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,189956.0,Bachelors,13.0,Divorced,Prof-Specialty,Unmarried,Black,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,106967.0,Masters,14.0,Never-Married,Sales,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,200153.0,Hs-Grad,9.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,151736.0,10th,6.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,67852.0,Hs-Grad,9.0,Divorced,Transport-Moving,Not-In-Family,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,54229.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Self-Emp-Inc,154120.0,Masters,14.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
44.0,Self-Emp-Not-Inc,157217.0,Bachelors,13.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Federal-Gov,381645.0,Bachelors,13.0,Separated,Prof-Specialty,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Local-Gov,160785.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,133584.0,Some-College,10.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,170230.0,Masters,14.0,Never-Married,Tech-Support,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,128363.0,Some-College,10.0,Never-Married,Sles,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Local-Gov,163434.0,Bachelors,13.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
50.0,Private,195690.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Self-Emp-Inc,138991.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
46.0,Private,118419.0,Hs-Grad,9.0,Divorced,Machine-Op-Inspct,Unmarried,White,Male,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Self-Emp-Not-Inc,185407.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
52.0,Self-Emp-Not-Inc,283079.0,Hs-Grad,9.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,119655.0,12th,8.0,Never-Married,Adm-Clerical,Own-Child,White,Female,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,153416.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Unknown,204868.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Wife,White,Female,0,0.0,36,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,220362.0,Bachelors,13.0,Never-Married,Exec-Managerial,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Local-Gov,203078.0,Some-College,10.0,Married-Civ-Spouse,Protective-Serv,Husband,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
64.0,State-Gov,104361.0,Some-College,10.0,Separated,Adm-Clerical,Not-In-Family,White,Female,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
68.0,Private,274096.0,10th,6.0,Divorced,Transport-Moving,Not-In-Family,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,State-Gov,455553.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,112283.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
41.0,Self-Emp-Inc,64506.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,State-Gov,24395.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Wife,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,100669.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,Asian-Pac-Islander,Male,0,0.0,40,Philippines,>50K,2025-03-31T22:02:17.000Z
25.0,Private,178025.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Unknown,113913.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Wife,White,Female,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,55191.0,Assoc-Acdm,12.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Local-Gov,162551.0,Bachelors,13.0,Never-Married,Prof-Specialty,Own-Child,Asian-Pac-Islander,Female,0,0.0,35,China,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,693066.0,12th,8.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
72.0,Unknown,96867.0,5th-6th,3.0,Widowed,Unknown,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,256362.0,Some-College,10.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,539864.0,Some-College,10.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,241153.0,Assoc-Voc,11.0,Never-Married,Tech-Support,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,284395.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,180039.0,12th,8.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,178416.0,Assoc-Voc,11.0,Divorced,Handlers-Cleaners,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,175710.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,30,Unknown,<=50K,2025-03-31T22:02:17.000Z
22.0,Local-Gov,164775.0,5th-6th,3.0,Never-Married,Handlers-Cleaners,Other-Relative,White,Male,0,0.0,40,Guatemala,>50K,2025-03-31T22:02:17.000Z
55.0,Private,176897.0,Some-College,10.0,Divorced,Tech-Support,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,193090.0,Hs-Grad,9.0,Never-Married,Sales,Not-In-Family,White,Female,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,175262.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,109928.0,11th,7.0,Never-Married,Sales,Own-Child,Black,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,177896.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
31.0,Private,181372.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,70645.0,Preschool,1.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,128272.0,9th,5.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,106723.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,122348.0,Some-College,10.0,Never-Married,Tech-Support,Own-Child,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,254547.0,Some-College,10.0,Never-Married,Exec-Managerial,Unmarried,Black,Female,0,0.0,40,Jamaica,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,33105.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,Amer-Indian-Eskimo,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,215441.0,Some-College,10.0,Never-Married,Adm-Clerical,Not-In-Family,Other,Male,0,0.0,40,Unknown,<=50K,2025-03-31T22:02:17.000Z
44.0,Local-Gov,197919.0,Some-College,10.0,Divorced,Other-Service,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,206139.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
47.0,Private,117849.0,Assoc-Acdm,12.0,Divorced,Sales,Own-Child,White,Male,0,0.0,44,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,323044.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,45,Germany,>50K,2025-03-31T22:02:17.000Z
34.0,Private,90415.0,Assoc-Voc,11.0,Never-Married,Tech-Support,Not-In-Family,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,127573.0,Hs-Grad,9.0,Separated,Adm-Clerical,Not-In-Family,White,Female,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,180190.0,Assoc-Voc,11.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,46,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,State-Gov,231013.0,Bachelors,13.0,Divorced,Protective-Serv,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,356015.0,Hs-Grad,9.0,Separated,Craft-Repair,Not-In-Family,Amer-Indian-Eskimo,Male,0,0.0,35,Hong,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,198069.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
